DateID,Year,Month,Dayweek,Day of week,WeekdayNum
Date2001103,2001,10,Wednesday,Weekday,3
Date2001095,2001,9,Friday,Weekday,5
Date2001095,2001,9,Friday,Weekend,5
Date2001091,2001,9,Monday,Weekday,1
Date2001096,2001,9,Saturday,Weekend,6
Date2001097,2001,9,Sunday,Weekend,7
Date2001094,2001,9,Thursday,Weekday,4
Date2001092,2001,9,Tuesday,Weekday,2
Date2001093,2001,9,Wednesday,Weekday,3
Date2001085,2001,8,Friday,Weekday,5
Date2001085,2001,8,Friday,Weekend,5
Date2001081,2001,8,Monday,Weekend,1
Date2001081,2001,8,Monday,Weekday,1
Date2001086,2001,8,Saturday,Weekend,6
Date2001087,2001,8,Sunday,Weekend,7
Date2001084,2001,8,Thursday,Weekday,4
Date2001082,2001,8,Tuesday,Weekday,2
Date2001083,2001,8,Wednesday,Weekday,3
Date2001075,2001,7,Friday,Weekday,5
Date2001075,2001,7,Friday,Weekend,5
Date2001071,2001,7,Monday,Weekend,1
Date2001071,2001,7,Monday,Weekday,1
Date2001076,2001,7,Saturday,Weekend,6
Date2001077,2001,7,Sunday,Weekend,7
Date2001074,2001,7,Thursday,Weekday,4
Date2001072,2001,7,Tuesday,Weekday,2
Date2001073,2001,7,Wednesday,Weekday,3
Date2001065,2001,6,Friday,Weekday,5
Date2001065,2001,6,Friday,Weekend,5
Date2001061,2001,6,Monday,Weekend,1
Date2001061,2001,6,Monday,Weekday,1
Date2001066,2001,6,Saturday,Weekend,6
Date2001067,2001,6,Sunday,Weekend,7
Date2001064,2001,6,Thursday,Weekday,4
Date2001062,2001,6,Tuesday,Weekday,2
Date2001063,2001,6,Wednesday,Weekday,3
Date2001055,2001,5,Friday,Weekday,5
Date2001055,2001,5,Friday,Weekend,5
Date2001051,2001,5,Monday,Weekday,1
Date2001056,2001,5,Saturday,Weekend,6
Date2001057,2001,5,Sunday,Weekend,7
Date2001054,2001,5,Thursday,Weekday,4
Date2001052,2001,5,Tuesday,Weekday,2
Date2001053,2001,5,Wednesday,Weekday,3
Date2001045,2001,4,Friday,Weekday,5
Date2001045,2001,4,Friday,Weekend,5
Date2001041,2001,4,Monday,Weekend,1
Date2001041,2001,4,Monday,Weekday,1
Date2001046,2001,4,Saturday,Weekend,6
Date2001047,2001,4,Sunday,Weekend,7
Date2001044,2001,4,Thursday,Weekday,4
Date2001042,2001,4,Tuesday,Weekday,2
Date2001043,2001,4,Wednesday,Weekday,3
Date2001035,2001,3,Friday,Weekday,5
Date2001035,2001,3,Friday,Weekend,5
Date2001031,2001,3,Monday,Weekday,1
Date2001036,2001,3,Saturday,Weekend,6
Date2001037,2001,3,Sunday,Weekend,7
Date2001034,2001,3,Thursday,Weekday,4
Date2001032,2001,3,Tuesday,Weekday,2
Date2001033,2001,3,Wednesday,Weekday,3
Date2001025,2001,2,Friday,Weekday,5
Date2001025,2001,2,Friday,Weekend,5
Date2001021,2001,2,Monday,Weekend,1
Date2001021,2001,2,Monday,Weekday,1
Date2001026,2001,2,Saturday,Weekend,6
Date2001027,2001,2,Sunday,Weekend,7
Date2001024,2001,2,Thursday,Weekday,4
Date2001022,2001,2,Tuesday,Weekday,2
Date2001023,2001,2,Wednesday,Weekday,3
Date2001015,2001,1,Friday,Weekday,5
Date2001015,2001,1,Friday,Weekend,5
Date2001011,2001,1,Monday,Weekend,1
Date2001011,2001,1,Monday,Weekday,1
Date2001016,2001,1,Saturday,Weekend,6
Date2001017,2001,1,Sunday,Weekend,7
Date2001014,2001,1,Thursday,Weekday,4
Date2001012,2001,1,Tuesday,Weekday,2
Date2001013,2001,1,Wednesday,Weekday,3
Date2000125,2000,12,Friday,Weekday,5
Date2000125,2000,12,Friday,Weekend,5
Date2000121,2000,12,Monday,Weekend,1
Date2000121,2000,12,Monday,Weekday,1
Date2000126,2000,12,Saturday,Weekend,6
Date2000127,2000,12,Sunday,Weekend,7
Date2000124,2000,12,Thursday,Weekday,4
Date2000122,2000,12,Tuesday,Weekday,2
Date2000123,2000,12,Wednesday,Weekday,3
Date2000115,2000,11,Friday,Weekday,5
Date2000115,2000,11,Friday,Weekend,5
Date2000111,2000,11,Monday,Weekend,1
Date2000111,2000,11,Monday,Weekday,1
Date2000116,2000,11,Saturday,Weekend,6
Date2000117,2000,11,Sunday,Weekend,7
Date2000114,2000,11,Thursday,Weekday,4
Date2000112,2000,11,Tuesday,Weekday,2
Date2000113,2000,11,Wednesday,Weekday,3
Date2000105,2000,10,Friday,Weekday,5
Date2000105,2000,10,Friday,Weekend,5
Date2000101,2000,10,Monday,Weekend,1
Date2000101,2000,10,Monday,Weekday,1
Date2000106,2000,10,Saturday,Weekend,6
Date2000107,2000,10,Sunday,Weekend,7
Date2000104,2000,10,Thursday,Weekday,4
Date2000102,2000,10,Tuesday,Weekday,2
Date2000103,2000,10,Wednesday,Weekday,3
Date2000095,2000,9,Friday,Weekday,5
Date2000095,2000,9,Friday,Weekend,5
Date2000091,2000,9,Monday,Weekday,1
Date2000096,2000,9,Saturday,Weekend,6
Date2000097,2000,9,Sunday,Weekend,7
Date2000094,2000,9,Thursday,Weekday,4
Date2000092,2000,9,Tuesday,Weekday,2
Date2000093,2000,9,Wednesday,Weekday,3
Date2000085,2000,8,Friday,Weekday,5
Date2000085,2000,8,Friday,Weekend,5
Date2000081,2000,8,Monday,Weekend,1
Date2000081,2000,8,Monday,Weekday,1
Date2000086,2000,8,Saturday,Weekend,6
Date2000087,2000,8,Sunday,Weekend,7
Date2000084,2000,8,Thursday,Weekday,4
Date2000082,2000,8,Tuesday,Weekday,2
Date2000083,2000,8,Wednesday,Weekday,3
Date2000075,2000,7,Friday,Weekday,5
Date2000075,2000,7,Friday,Weekend,5
Date2000071,2000,7,Monday,Weekend,1
Date2000071,2000,7,Monday,Weekday,1
Date2000076,2000,7,Saturday,Weekend,6
Date2000077,2000,7,Sunday,Weekend,7
Date2000074,2000,7,Thursday,Weekday,4
Date2000072,2000,7,Tuesday,Weekday,2
Date2000073,2000,7,Wednesday,Weekday,3
Date2000065,2000,6,Friday,Weekday,5
Date2000065,2000,6,Friday,Weekend,5
Date2000061,2000,6,Monday,Weekend,1
Date2000061,2000,6,Monday,Weekday,1
Date2000066,2000,6,Saturday,Weekend,6
Date2000067,2000,6,Sunday,Weekend,7
Date2000064,2000,6,Thursday,Weekday,4
Date2000062,2000,6,Tuesday,Weekday,2
Date2000063,2000,6,Wednesday,Weekday,3
Date2000055,2000,5,Friday,Weekday,5
Date2000055,2000,5,Friday,Weekend,5
Date2000051,2000,5,Monday,Weekend,1
Date2000051,2000,5,Monday,Weekday,1
Date2000056,2000,5,Saturday,Weekend,6
Date2000057,2000,5,Sunday,Weekend,7
Date2000054,2000,5,Thursday,Weekday,4
Date2000052,2000,5,Tuesday,Weekday,2
Date2000053,2000,5,Wednesday,Weekday,3
Date2000045,2000,4,Friday,Weekday,5
Date2000045,2000,4,Friday,Weekend,5
Date2000041,2000,4,Monday,Weekend,1
Date2000041,2000,4,Monday,Weekday,1
Date2000046,2000,4,Saturday,Weekend,6
Date2000047,2000,4,Sunday,Weekend,7
Date2000044,2000,4,Thursday,Weekday,4
Date2000042,2000,4,Tuesday,Weekday,2
Date2000043,2000,4,Wednesday,Weekday,3
Date2000035,2000,3,Friday,Weekday,5
Date2000035,2000,3,Friday,Weekend,5
Date2000035,2000,3,Friday,Unknown,5
Date2000031,2000,3,Monday,Weekend,1
Date2000031,2000,3,Monday,Weekday,1
Date2000036,2000,3,Saturday,Weekend,6
Date2000037,2000,3,Sunday,Weekend,7
Date2000034,2000,3,Thursday,Weekday,4
Date2000032,2000,3,Tuesday,Weekday,2
Date2000033,2000,3,Wednesday,Weekday,3
Date2000025,2000,2,Friday,Weekday,5
Date2000025,2000,2,Friday,Weekend,5
Date2000021,2000,2,Monday,Weekend,1
Date2000021,2000,2,Monday,Weekday,1
Date2000026,2000,2,Saturday,Weekend,6
Date2000027,2000,2,Sunday,Weekend,7
Date2000024,2000,2,Thursday,Weekday,4
Date2000022,2000,2,Tuesday,Weekday,2
Date2000023,2000,2,Wednesday,Weekday,3
Date2000015,2000,1,Friday,Weekday,5
Date2000015,2000,1,Friday,Weekend,5
Date2000011,2000,1,Monday,Weekend,1
Date2000011,2000,1,Monday,Weekday,1
Date2000016,2000,1,Saturday,Weekend,6
Date2000017,2000,1,Sunday,Weekend,7
Date2000014,2000,1,Thursday,Weekday,4
Date2000012,2000,1,Tuesday,Weekday,2
Date2000013,2000,1,Wednesday,Weekday,3
Date1999125,1999,12,Friday,Weekday,5
Date1999125,1999,12,Friday,Weekend,5
Date1999121,1999,12,Monday,Weekend,1
Date1999121,1999,12,Monday,Weekday,1
Date1999126,1999,12,Saturday,Weekend,6
Date1999127,1999,12,Sunday,Weekend,7
Date1999124,1999,12,Thursday,Weekday,4
Date1999122,1999,12,Tuesday,Weekday,2
Date1999123,1999,12,Wednesday,Weekday,3
Date1999115,1999,11,Friday,Weekday,5
Date1999115,1999,11,Friday,Weekend,5
Date1999111,1999,11,Monday,Weekend,1
Date1999111,1999,11,Monday,Weekday,1
Date1999116,1999,11,Saturday,Weekend,6
Date1999117,1999,11,Sunday,Weekend,7
Date1999114,1999,11,Thursday,Weekday,4
Date1999112,1999,11,Tuesday,Weekday,2
Date1999113,1999,11,Wednesday,Weekday,3
Date1999105,1999,10,Friday,Weekday,5
Date1999105,1999,10,Friday,Weekend,5
Date1999101,1999,10,Monday,Weekend,1
Date1999101,1999,10,Monday,Weekday,1
Date1999106,1999,10,Saturday,Weekend,6
Date1999107,1999,10,Sunday,Weekend,7
Date1999104,1999,10,Thursday,Weekday,4
Date1999102,1999,10,Tuesday,Weekday,2
Date1999103,1999,10,Wednesday,Weekday,3
Date1999095,1999,9,Friday,Weekday,5
Date1999095,1999,9,Friday,Weekend,5
Date1999091,1999,9,Monday,Weekend,1
Date1999091,1999,9,Monday,Weekday,1
Date1999096,1999,9,Saturday,Weekend,6
Date1999097,1999,9,Sunday,Weekend,7
Date1999094,1999,9,Thursday,Weekday,4
Date1999092,1999,9,Tuesday,Weekday,2
Date1999093,1999,9,Wednesday,Weekday,3
Date1999085,1999,8,Friday,Weekday,5
Date1999085,1999,8,Friday,Weekend,5
Date1999081,1999,8,Monday,Weekday,1
Date1999086,1999,8,Saturday,Weekend,6
Date1999087,1999,8,Sunday,Weekend,7
Date1999084,1999,8,Thursday,Weekday,4
Date1999082,1999,8,Tuesday,Weekday,2
Date1999083,1999,8,Wednesday,Weekday,3
Date1999075,1999,7,Friday,Weekday,5
Date1999075,1999,7,Friday,Weekend,5
Date1999071,1999,7,Monday,Weekend,1
Date1999071,1999,7,Monday,Weekday,1
Date1999076,1999,7,Saturday,Weekend,6
Date1999077,1999,7,Sunday,Weekend,7
Date1999074,1999,7,Thursday,Weekday,4
Date1999072,1999,7,Tuesday,Weekday,2
Date1999073,1999,7,Wednesday,Weekday,3
Date1999065,1999,6,Friday,Weekday,5
Date1999065,1999,6,Friday,Weekend,5
Date1999061,1999,6,Monday,Weekend,1
Date1999061,1999,6,Monday,Weekday,1
Date1999066,1999,6,Saturday,Weekend,6
Date1999067,1999,6,Sunday,Weekend,7
Date1999064,1999,6,Thursday,Weekday,4
Date1999062,1999,6,Tuesday,Weekday,2
Date1999063,1999,6,Wednesday,Weekday,3
Date1999055,1999,5,Friday,Weekday,5
Date1999055,1999,5,Friday,Weekend,5
Date1999051,1999,5,Monday,Weekend,1
Date1999051,1999,5,Monday,Weekday,1
Date1999056,1999,5,Saturday,Weekend,6
Date1999057,1999,5,Sunday,Weekend,7
Date1999054,1999,5,Thursday,Weekday,4
Date1999052,1999,5,Tuesday,Weekday,2
Date1999053,1999,5,Wednesday,Weekday,3
Date1999045,1999,4,Friday,Weekday,5
Date1999045,1999,4,Friday,Weekend,5
Date1999041,1999,4,Monday,Weekend,1
Date1999041,1999,4,Monday,Weekday,1
Date1999046,1999,4,Saturday,Weekend,6
Date1999047,1999,4,Sunday,Weekend,7
Date1999044,1999,4,Thursday,Weekday,4
Date1999042,1999,4,Tuesday,Weekday,2
Date1999043,1999,4,Wednesday,Weekday,3
Date1999035,1999,3,Friday,Weekday,5
Date1999035,1999,3,Friday,Weekend,5
Date1999031,1999,3,Monday,Weekend,1
Date1999031,1999,3,Monday,Weekday,1
Date1999036,1999,3,Saturday,Weekend,6
Date1999037,1999,3,Sunday,Weekend,7
Date1999034,1999,3,Thursday,Weekday,4
Date1999032,1999,3,Tuesday,Weekday,2
Date1999033,1999,3,Wednesday,Weekday,3
Date1999025,1999,2,Friday,Weekday,5
Date1999025,1999,2,Friday,Weekend,5
Date1999021,1999,2,Monday,Weekend,1
Date1999021,1999,2,Monday,Weekday,1
Date1999026,1999,2,Saturday,Weekend,6
Date1999027,1999,2,Sunday,Weekend,7
Date1999024,1999,2,Thursday,Weekday,4
Date1999022,1999,2,Tuesday,Weekday,2
Date1999023,1999,2,Wednesday,Weekday,3
Date1999015,1999,1,Friday,Weekday,5
Date1999015,1999,1,Friday,Weekend,5
Date1999011,1999,1,Monday,Weekend,1
Date1999011,1999,1,Monday,Weekday,1
Date1999016,1999,1,Saturday,Weekend,6
Date1999017,1999,1,Sunday,Weekend,7
Date1999014,1999,1,Thursday,Weekday,4
Date1999012,1999,1,Tuesday,Weekday,2
Date1999013,1999,1,Wednesday,Weekday,3
Date1998125,1998,12,Friday,Weekday,5
Date1998125,1998,12,Friday,Weekend,5
Date1998121,1998,12,Monday,Weekend,1
Date1998121,1998,12,Monday,Weekday,1
Date1998126,1998,12,Saturday,Weekend,6
Date1998127,1998,12,Sunday,Weekend,7
Date1998124,1998,12,Thursday,Weekday,4
Date1998122,1998,12,Tuesday,Weekday,2
Date1998123,1998,12,Wednesday,Weekday,3
Date1998115,1998,11,Friday,Weekday,5
Date1998115,1998,11,Friday,Weekend,5
Date1998111,1998,11,Monday,Weekend,1
Date1998111,1998,11,Monday,Weekday,1
Date1998116,1998,11,Saturday,Weekend,6
Date1998117,1998,11,Sunday,Weekend,7
Date1998114,1998,11,Thursday,Weekday,4
Date1998112,1998,11,Tuesday,Weekday,2
Date1998113,1998,11,Wednesday,Weekday,3
Date1998105,1998,10,Friday,Weekday,5
Date1998105,1998,10,Friday,Weekend,5
Date1998101,1998,10,Monday,Weekend,1
Date1998101,1998,10,Monday,Weekday,1
Date1998106,1998,10,Saturday,Weekend,6
Date1998107,1998,10,Sunday,Weekend,7
Date1998104,1998,10,Thursday,Weekday,4
Date1998102,1998,10,Tuesday,Weekday,2
Date1998103,1998,10,Wednesday,Weekday,3
Date1998095,1998,9,Friday,Weekday,5
Date1998095,1998,9,Friday,Weekend,5
Date1998091,1998,9,Monday,Weekend,1
Date1998091,1998,9,Monday,Weekday,1
Date1998091,1998,9,Monday,Unknown,1
Date1998096,1998,9,Saturday,Weekend,6
Date1998097,1998,9,Sunday,Weekend,7
Date1998094,1998,9,Thursday,Weekday,4
Date1998092,1998,9,Tuesday,Weekday,2
Date1998093,1998,9,Wednesday,Weekday,3
Date1998085,1998,8,Friday,Weekday,5
Date1998085,1998,8,Friday,Weekend,5
Date1998081,1998,8,Monday,Weekend,1
Date1998081,1998,8,Monday,Weekday,1
Date1998086,1998,8,Saturday,Weekend,6
Date1998087,1998,8,Sunday,Weekend,7
Date1998084,1998,8,Thursday,Weekday,4
Date1998082,1998,8,Tuesday,Weekday,2
Date1998083,1998,8,Wednesday,Weekday,3
Date1998075,1998,7,Friday,Weekday,5
Date1998075,1998,7,Friday,Weekend,5
Date1998071,1998,7,Monday,Weekend,1
Date1998071,1998,7,Monday,Weekday,1
Date1998076,1998,7,Saturday,Weekend,6
Date1998077,1998,7,Sunday,Weekend,7
Date1998074,1998,7,Thursday,Weekday,4
Date1998072,1998,7,Tuesday,Weekday,2
Date1998073,1998,7,Wednesday,Weekday,3
Date1998065,1998,6,Friday,Weekday,5
Date1998065,1998,6,Friday,Weekend,5
Date1998061,1998,6,Monday,Weekend,1
Date1998061,1998,6,Monday,Weekday,1
Date1998066,1998,6,Saturday,Weekend,6
Date1998067,1998,6,Sunday,Weekend,7
Date1998064,1998,6,Thursday,Weekday,4
Date1998062,1998,6,Tuesday,Weekday,2
Date1998063,1998,6,Wednesday,Weekday,3
Date1998055,1998,5,Friday,Weekday,5
Date1998055,1998,5,Friday,Weekend,5
Date1998055,1998,5,Friday,Unknown,5
Date1998051,1998,5,Monday,Weekend,1
Date1998051,1998,5,Monday,Weekday,1
Date1998056,1998,5,Saturday,Weekend,6
Date1998057,1998,5,Sunday,Weekend,7
Date1998054,1998,5,Thursday,Weekday,4
Date1998052,1998,5,Tuesday,Weekday,2
Date1998053,1998,5,Wednesday,Weekday,3
Date1998045,1998,4,Friday,Weekday,5
Date1998045,1998,4,Friday,Weekend,5
Date1998045,1998,4,Friday,Unknown,5
Date1998041,1998,4,Monday,Weekend,1
Date1998041,1998,4,Monday,Weekday,1
Date1998046,1998,4,Saturday,Weekend,6
Date1998047,1998,4,Sunday,Weekend,7
Date1998044,1998,4,Thursday,Weekday,4
Date1998042,1998,4,Tuesday,Weekday,2
Date1998043,1998,4,Wednesday,Weekday,3
Date1998035,1998,3,Friday,Weekday,5
Date1998035,1998,3,Friday,Weekend,5
Date1998031,1998,3,Monday,Weekend,1
Date1998031,1998,3,Monday,Weekday,1
Date1998036,1998,3,Saturday,Weekend,6
Date1998037,1998,3,Sunday,Weekend,7
Date1998034,1998,3,Thursday,Weekday,4
Date1998032,1998,3,Tuesday,Weekday,2
Date1998033,1998,3,Wednesday,Weekday,3
Date1998025,1998,2,Friday,Weekday,5
Date1998025,1998,2,Friday,Weekend,5
Date1998021,1998,2,Monday,Weekend,1
Date1998021,1998,2,Monday,Weekday,1
Date1998026,1998,2,Saturday,Weekend,6
Date1998027,1998,2,Sunday,Weekend,7
Date1998024,1998,2,Thursday,Weekday,4
Date1998022,1998,2,Tuesday,Weekday,2
Date1998023,1998,2,Wednesday,Weekday,3
Date1998015,1998,1,Friday,Weekday,5
Date1998015,1998,1,Friday,Weekend,5
Date1998011,1998,1,Monday,Weekend,1
Date1998011,1998,1,Monday,Weekday,1
Date1998016,1998,1,Saturday,Weekend,6
Date1998017,1998,1,Sunday,Weekend,7
Date1998014,1998,1,Thursday,Weekday,4
Date1998012,1998,1,Tuesday,Weekday,2
Date1998013,1998,1,Wednesday,Weekday,3
Date1997125,1997,12,Friday,Weekday,5
Date1997125,1997,12,Friday,Weekend,5
Date1997121,1997,12,Monday,Weekend,1
Date1997121,1997,12,Monday,Weekday,1
Date1997126,1997,12,Saturday,Weekend,6
Date1997127,1997,12,Sunday,Weekend,7
Date1997124,1997,12,Thursday,Weekday,4
Date1997122,1997,12,Tuesday,Weekday,2
Date1997123,1997,12,Wednesday,Weekday,3
Date1997115,1997,11,Friday,Weekday,5
Date1997115,1997,11,Friday,Weekend,5
Date1997111,1997,11,Monday,Weekend,1
Date1997111,1997,11,Monday,Weekday,1
Date1997116,1997,11,Saturday,Weekend,6
Date1997117,1997,11,Sunday,Weekend,7
Date1997114,1997,11,Thursday,Weekday,4
Date1997112,1997,11,Tuesday,Weekday,2
Date1997113,1997,11,Wednesday,Weekday,3
Date1997105,1997,10,Friday,Weekday,5
Date1997105,1997,10,Friday,Weekend,5
Date1997101,1997,10,Monday,Weekend,1
Date1997101,1997,10,Monday,Weekday,1
Date1997106,1997,10,Saturday,Weekend,6
Date1997107,1997,10,Sunday,Weekend,7
Date1997104,1997,10,Thursday,Weekday,4
Date1997102,1997,10,Tuesday,Weekday,2
Date1997103,1997,10,Wednesday,Weekday,3
Date1997095,1997,9,Friday,Weekday,5
Date1997095,1997,9,Friday,Weekend,5
Date1997091,1997,9,Monday,Weekend,1
Date1997091,1997,9,Monday,Weekday,1
Date1997096,1997,9,Saturday,Weekend,6
Date1997097,1997,9,Sunday,Weekend,7
Date1997094,1997,9,Thursday,Weekday,4
Date1997092,1997,9,Tuesday,Weekday,2
Date1997093,1997,9,Wednesday,Weekday,3
Date1997085,1997,8,Friday,Weekday,5
Date1997085,1997,8,Friday,Weekend,5
Date1997081,1997,8,Monday,Weekend,1
Date1997081,1997,8,Monday,Weekday,1
Date1997086,1997,8,Saturday,Weekend,6
Date1997087,1997,8,Sunday,Weekend,7
Date1997084,1997,8,Thursday,Weekday,4
Date1997082,1997,8,Tuesday,Weekday,2
Date1997083,1997,8,Wednesday,Weekday,3
Date1997075,1997,7,Friday,Weekday,5
Date1997075,1997,7,Friday,Weekend,5
Date1997071,1997,7,Monday,Weekday,1
Date1997076,1997,7,Saturday,Weekend,6
Date1997077,1997,7,Sunday,Weekend,7
Date1997074,1997,7,Thursday,Weekday,4
Date1997072,1997,7,Tuesday,Weekday,2
Date1997073,1997,7,Wednesday,Weekday,3
Date1997065,1997,6,Friday,Weekday,5
Date1997065,1997,6,Friday,Weekend,5
Date1997061,1997,6,Monday,Weekday,1
Date1997066,1997,6,Saturday,Weekend,6
Date1997067,1997,6,Sunday,Weekend,7
Date1997064,1997,6,Thursday,Weekday,4
Date1997062,1997,6,Tuesday,Weekday,2
Date1997063,1997,6,Wednesday,Weekday,3
Date1997055,1997,5,Friday,Weekday,5
Date1997055,1997,5,Friday,Weekend,5
Date1997051,1997,5,Monday,Weekend,1
Date1997051,1997,5,Monday,Weekday,1
Date1997056,1997,5,Saturday,Weekend,6
Date1997057,1997,5,Sunday,Weekend,7
Date1997054,1997,5,Thursday,Weekday,4
Date1997052,1997,5,Tuesday,Weekday,2
Date1997053,1997,5,Wednesday,Weekday,3
Date1997045,1997,4,Friday,Weekday,5
Date1997045,1997,4,Friday,Weekend,5
Date1997041,1997,4,Monday,Weekend,1
Date1997041,1997,4,Monday,Weekday,1
Date1997046,1997,4,Saturday,Weekend,6
Date1997047,1997,4,Sunday,Weekend,7
Date1997044,1997,4,Thursday,Weekday,4
Date1997042,1997,4,Tuesday,Weekday,2
Date1997043,1997,4,Wednesday,Weekday,3
Date1997035,1997,3,Friday,Weekday,5
Date1997035,1997,3,Friday,Weekend,5
Date1997031,1997,3,Monday,Weekend,1
Date1997031,1997,3,Monday,Weekday,1
Date1997036,1997,3,Saturday,Weekend,6
Date1997037,1997,3,Sunday,Weekend,7
Date1997034,1997,3,Thursday,Weekday,4
Date1997032,1997,3,Tuesday,Weekday,2
Date1997033,1997,3,Wednesday,Weekday,3
Date1997025,1997,2,Friday,Weekday,5
Date1997025,1997,2,Friday,Weekend,5
Date1997021,1997,2,Monday,Weekend,1
Date1997021,1997,2,Monday,Weekday,1
Date1997026,1997,2,Saturday,Weekend,6
Date1997027,1997,2,Sunday,Weekend,7
Date1997024,1997,2,Thursday,Weekday,4
Date1997022,1997,2,Tuesday,Weekday,2
Date1997023,1997,2,Wednesday,Weekday,3
Date1997015,1997,1,Friday,Weekday,5
Date1997015,1997,1,Friday,Weekend,5
Date1997011,1997,1,Monday,Weekend,1
Date1997011,1997,1,Monday,Weekday,1
Date1997016,1997,1,Saturday,Weekend,6
Date1997017,1997,1,Sunday,Weekend,7
Date1997014,1997,1,Thursday,Weekday,4
Date1997012,1997,1,Tuesday,Weekday,2
Date1997013,1997,1,Wednesday,Weekday,3
Date1996125,1996,12,Friday,Weekday,5
Date1996125,1996,12,Friday,Weekend,5
Date1996121,1996,12,Monday,Weekend,1
Date1996121,1996,12,Monday,Weekday,1
Date1996126,1996,12,Saturday,Weekend,6
Date1996127,1996,12,Sunday,Weekend,7
Date1996124,1996,12,Thursday,Weekday,4
Date1996122,1996,12,Tuesday,Weekday,2
Date1996123,1996,12,Wednesday,Weekday,3
Date1996115,1996,11,Friday,Weekday,5
Date1996115,1996,11,Friday,Weekend,5
Date1996111,1996,11,Monday,Weekday,1
Date1996116,1996,11,Saturday,Weekend,6
Date1996117,1996,11,Sunday,Weekend,7
Date1996114,1996,11,Thursday,Weekday,4
Date1996112,1996,11,Tuesday,Weekday,2
Date1996113,1996,11,Wednesday,Weekday,3
Date1996105,1996,10,Friday,Weekday,5
Date1996105,1996,10,Friday,Weekend,5
Date1996101,1996,10,Monday,Weekend,1
Date1996101,1996,10,Monday,Weekday,1
Date1996106,1996,10,Saturday,Weekend,6
Date1996107,1996,10,Sunday,Weekend,7
Date1996104,1996,10,Thursday,Weekday,4
Date1996102,1996,10,Tuesday,Weekday,2
Date1996103,1996,10,Wednesday,Weekday,3
Date1996095,1996,9,Friday,Weekday,5
Date1996095,1996,9,Friday,Weekend,5
Date1996091,1996,9,Monday,Weekend,1
Date1996091,1996,9,Monday,Weekday,1
Date1996096,1996,9,Saturday,Weekend,6
Date1996097,1996,9,Sunday,Weekend,7
Date1996094,1996,9,Thursday,Weekday,4
Date1996092,1996,9,Tuesday,Weekday,2
Date1996093,1996,9,Wednesday,Weekday,3
Date1996085,1996,8,Friday,Weekday,5
Date1996085,1996,8,Friday,Weekend,5
Date1996081,1996,8,Monday,Weekend,1
Date1996081,1996,8,Monday,Weekday,1
Date1996086,1996,8,Saturday,Weekend,6
Date1996087,1996,8,Sunday,Weekend,7
Date1996084,1996,8,Thursday,Weekday,4
Date1996082,1996,8,Tuesday,Weekday,2
Date1996083,1996,8,Wednesday,Weekday,3
Date1996075,1996,7,Friday,Weekday,5
Date1996075,1996,7,Friday,Weekend,5
Date1996071,1996,7,Monday,Weekend,1
Date1996071,1996,7,Monday,Weekday,1
Date1996076,1996,7,Saturday,Weekend,6
Date1996077,1996,7,Sunday,Weekend,7
Date1996074,1996,7,Thursday,Weekday,4
Date1996072,1996,7,Tuesday,Weekday,2
Date1996073,1996,7,Wednesday,Weekday,3
Date1996065,1996,6,Friday,Weekday,5
Date1996065,1996,6,Friday,Weekend,5
Date1996061,1996,6,Monday,Weekend,1
Date1996061,1996,6,Monday,Weekday,1
Date1996066,1996,6,Saturday,Weekend,6
Date1996067,1996,6,Sunday,Weekend,7
Date1996064,1996,6,Thursday,Weekday,4
Date1996062,1996,6,Tuesday,Weekday,2
Date1996063,1996,6,Wednesday,Weekday,3
Date1996055,1996,5,Friday,Weekday,5
Date1996055,1996,5,Friday,Weekend,5
Date1996051,1996,5,Monday,Weekday,1
Date1996056,1996,5,Saturday,Weekend,6
Date1996057,1996,5,Sunday,Weekend,7
Date1996054,1996,5,Thursday,Weekday,4
Date1996052,1996,5,Tuesday,Weekday,2
Date1996053,1996,5,Wednesday,Weekday,3
Date1996045,1996,4,Friday,Weekday,5
Date1996045,1996,4,Friday,Weekend,5
Date1996041,1996,4,Monday,Weekend,1
Date1996041,1996,4,Monday,Weekday,1
Date1996046,1996,4,Saturday,Weekend,6
Date1996047,1996,4,Sunday,Weekend,7
Date1996044,1996,4,Thursday,Weekday,4
Date1996042,1996,4,Tuesday,Weekday,2
Date1996043,1996,4,Wednesday,Weekday,3
Date1996035,1996,3,Friday,Weekday,5
Date1996035,1996,3,Friday,Weekend,5
Date1996031,1996,3,Monday,Weekend,1
Date1996031,1996,3,Monday,Weekday,1
Date1996036,1996,3,Saturday,Weekend,6
Date1996037,1996,3,Sunday,Weekend,7
Date1996034,1996,3,Thursday,Weekday,4
Date1996032,1996,3,Tuesday,Weekday,2
Date1996033,1996,3,Wednesday,Weekday,3
Date1996025,1996,2,Friday,Weekday,5
Date1996025,1996,2,Friday,Weekend,5
Date1996021,1996,2,Monday,Weekday,1
Date1996026,1996,2,Saturday,Weekend,6
Date1996027,1996,2,Sunday,Weekend,7
Date1996024,1996,2,Thursday,Weekday,4
Date1996022,1996,2,Tuesday,Weekday,2
Date1996023,1996,2,Wednesday,Weekday,3
Date1996015,1996,1,Friday,Weekday,5
Date1996015,1996,1,Friday,Weekend,5
Date1996011,1996,1,Monday,Weekend,1
Date1996011,1996,1,Monday,Weekday,1
Date1996016,1996,1,Saturday,Weekend,6
Date1996017,1996,1,Sunday,Weekend,7
