Crash ID,DateID,LocationID,Crash Type,Number Fatalities,Speed Limit,National LGA Name 2021,TimeID,VehicleID,EventID,PeopleID
20042147,Date2004045,,Single,1,Medium,,Time501,Veh1,Event2,Peop27087
20045065,,,Single,1,Medium,,Time1334,Veh1,Event2,Peop27088
20044091,,,Single,1,Medium,,Time604,Veh1,Event2,Peop27089
20042301,,,Single,1,Medium,,Time552,Veh1,Event2,Peop27090
20043207,,,Single,1,Fast,,Time270,Veh1,Event2,Peop27091
20042217,,,Multiple,1,Fast,,Time650,Veh1,Event2,Peop27092
20042166,,,Multiple,1,Medium,,Time1000,Veh1,Event2,Peop27093
20043275,,,Multiple,1,Fast,,Time55,Veh1,Event2,Peop27094
20046039,,,Multiple,2,Medium,,Time147,Veh1,Event2,"Peop27095, Peop27096"
20042098,,,Single,1,Fast,,Time60,Veh1,Event2,Peop27097
20045039,,,Multiple,1,Medium,,Time449,Veh1,Event2,Peop27098
20043058,,,Multiple,1,Medium,,Time23,Veh1,Event2,Peop27099
20041251,,,Single,1,Medium,,Time110,Veh3,Event2,Peop27100
20042254,,,Single,1,Medium,,Time42,Veh1,Event2,Peop27101
20041003,,,Single,1,Medium,,Time171,Veh1,Event2,Peop27102
20043260,,,Multiple,1,Fast,,Time26,Veh1,Event2,Peop27103
20043231,Date2004045,,Single,1,Medium,,Time101,Veh1,Event2,Peop27104
20047021,,,Single,1,Medium,,Time150,Veh1,Event2,Peop27105
20045041,,,Single,1,Medium,,Time66,Veh1,Event2,Peop27106
20042133,,,Multiple,1,Fast,,Time84,Veh1,Event2,Peop27107
20045055,,,Single,1,Medium,,Time606,Veh1,Event2,Peop27108
20043245,,,Single,1,Medium,,Time9,Veh1,Event2,Peop27109
20042066,,,Single,1,Fast,,Time191,Veh1,Event2,Peop27110
20041130,,,Single,1,Fast,,Time493,Veh1,Event2,Peop27111
20043177,,,Multiple,1,Medium,,Time311,Veh1,Event2,Peop27112
20041200,,,Single,2,Low,,Time1309,Veh1,Event2,"Peop27113, Peop27114"
20041247,,,Single,1,Medium,,Time13,Veh1,Event2,Peop27115
20042068,,,Single,1,Medium,,Time548,Veh1,Event2,Peop27116
20043257,Date2004041,,Multiple,1,Fast,,Time106,Veh1,Event2,Peop27117
20042171,,,Multiple,1,Fast,,Time153,Veh1,Event2,Peop27118
20041240,,,Multiple,1,Medium,,Time374,Veh1,Event2,Peop27119
20041278,,,Multiple,1,Medium,,Time250,Veh1,Event2,Peop27120
20042035,,,Multiple,1,Fast,,Time553,Veh1,Event2,Peop27121
20042182,,,Multiple,1,Fast,,Time43,Veh1,Event2,Peop27122
20045098,,,Single,1,Fast,,Time767,Veh1,Event2,Peop27123
20042202,,,Multiple,1,Fast,,Time150,Veh1,Event2,Peop27124
20044029,,,Multiple,1,Medium,,Time262,Veh1,Event2,Peop27125
20042097,Date2004046,,Multiple,1,Medium,,Time492,Veh3,Event2,Peop27126
20048005,,,Single,1,,,Time136,Veh1,Event2,Peop27127
20043197,,,Single,1,Fast,,Time1,Veh1,Event2,Peop27128
20044008,,,Multiple,1,Fast,,Time270,Veh3,Event2,Peop27129
20041239,,,Multiple,1,Fast,,Time18,Veh1,Event2,Peop27130
20045059,,,Single,1,Fast,,Time368,Veh1,Event2,Peop27131
20045010,,,Single,1,Medium,,Time511,Veh1,Event2,Peop27132
20043118,,,Single,1,Fast,,Time26,Veh1,Event2,Peop27133
20046035,,,Single,1,Fast,,Time125,Veh1,Event2,Peop27134
20046027,,,Single,1,Fast,,Time150,Veh1,Event2,Peop27135
20041266,,,Single,1,Medium,,Time84,Veh1,Event2,Peop27136
20041094,,,Multiple,1,Medium,,Time451,Veh3,Event2,Peop27137
20041346,,,Single,1,Fast,,Time13,Veh1,Event2,Peop27138
20042099,Date2004047,,Single,1,Fast,,Time134,Veh1,Event2,Peop27139
20042073,,,Single,1,Fast,,Time165,Veh1,Event2,Peop27140
20042137,,,Single,3,Medium,,Time50,Veh1,Event2,"Peop27141, Peop27142, Peop27143"
20044079,,,Single,1,Fast,,Time552,Veh1,Event2,Peop27144
20041125,,,Single,1,Medium,,Time530,Veh1,Event2,Peop27145
20041292,,,Multiple,2,Fast,,Time18,Veh3,Event2,"Peop27146, Peop27147"
20043144,,,Multiple,1,Medium,,Time80,Veh1,Event2,Peop27148
20044025,,,Multiple,1,Fast,,Time328,Veh1,Event2,Peop27149
20041009,,,Multiple,1,Fast,,Time436,Veh1,Event2,Peop27150
20041369,,,Single,1,Fast,,Time82,Veh1,Event2,Peop27151
20042165,,,Single,1,Fast,,Time125,Veh1,Event2,Peop27152
20041101,,,Single,1,Fast,,Time9,Veh1,Event2,Peop27153
20041356,,,Single,1,Medium,,Time590,Veh1,Event2,Peop27154
20041291,,,Single,1,Fast,,Time493,Veh1,Event2,Peop27155
20043095,Date2004044,,Single,3,Fast,,Time1,Veh1,Event2,"Peop27156, Peop27157, Peop27158"
20042149,,,Multiple,1,Fast,,Time106,Veh3,Event2,Peop27159
20043253,,,Multiple,1,Medium,,Time181,Veh3,Event2,Peop27160
20044096,,,Single,1,Fast,,Time53,Veh1,Event2,Peop27161
20044040,,,Single,1,Medium,,Time140,Veh1,Event2,Peop27162
20042122,,,Multiple,1,Medium,,Time142,Veh5,Event2,Peop27163
20041444,,,Multiple,1,Fast,,Time82,Veh1,Event2,Peop27164
20043286,,,Single,1,Fast,,Time23,Veh1,Event2,Peop27165
20042154,,,Single,1,Medium,,Time61,Veh1,Event2,Peop27166
20042297,,,Single,1,Medium,,Time111,Veh5,Event2,Peop27167
20043107,,,Multiple,2,Fast,,Time64,Veh5,Event2,"Peop27168, Peop27169"
20042088,,,Single,1,Medium,,Time101,Veh1,Event2,Peop27170
20042065,,,Multiple,1,Medium,,Time191,Veh1,Event2,Peop27171
20041015,,,Single,1,Medium,,Time191,Veh5,Event2,Peop27172
20045105,,,Single,1,Medium,,Time815,Veh1,Event2,Peop27173
20041361,,,Multiple,1,Fast,,Time548,Veh1,Event2,Peop27174
20041058,Date2004042,,Multiple,2,Fast,,Time552,Veh5,Event2,"Peop27175, Peop27176"
20041054,,,Multiple,1,Fast,,Time53,Veh1,Event2,Peop27177
20043035,,,Single,1,Medium,,Time18,Veh8,Event2,Peop27178
20042206,,,Multiple,1,Medium,,Time415,Veh3,Event2,Peop27179
20045149,,,Single,1,Medium,,Time95,Veh1,Event2,Peop27180
20041371,,,Multiple,1,Medium,,Time471,Veh1,Event2,Peop27181
20044022,,,Multiple,1,Fast,,Time60,Veh1,Event2,Peop27182
20044010,,,Multiple,1,,,Time82,Veh1,Event2,Peop27183
20041006,,,Multiple,1,Medium,,Time171,Veh1,Event2,Peop27184
20042168,,,Multiple,1,Fast,,Time26,Veh1,Event2,Peop27185
20045139,,,Single,3,Fast,,Time115,Veh1,Event2,"Peop27186, Peop27187, Peop27188"
20041405,,,Multiple,1,Fast,,Time375,Veh3,Event2,Peop27189
20046005,,,Single,1,Fast,,Time262,Veh1,Event2,Peop27190
20043262,,,Multiple,1,Fast,,Time9,Veh3,Event2,Peop27191
20045103,,,Multiple,1,,,Time10,Veh1,Event2,Peop27192
20042289,,,Single,1,Fast,,Time48,Veh1,Event2,Peop27193
20043283,,,Multiple,1,Fast,,Time13,Veh1,Event2,Peop27194
20041344,Date2004043,,Multiple,1,Fast,,Time844,Veh3,Event2,Peop27195
20043213,,,Multiple,1,Fast,,Time106,Veh1,Event2,Peop27196
20041319,,,Single,1,Medium,,Time106,Veh1,Event2,Peop27197
20043109,,,Single,1,Fast,,Time270,Veh1,Event2,Peop27198
20043191,,,Multiple,1,Medium,,Time181,Veh1,Event2,Peop27199
20043113,,,Single,1,Fast,,Time181,Veh1,Event2,Peop27200
20044023,,,Multiple,1,Medium,,Time704,Veh3,Event2,Peop27201
20042132,,,Multiple,1,Medium,,Time635,Veh1,Event2,Peop27202
20041091,,,Multiple,2,Fast,,Time82,Veh1,Event2,"Peop27203, Peop27204"
20043054,,,Multiple,1,Medium,,Time42,Veh8,Event2,Peop27207
20043240,,,Single,1,Fast,,Time42,Veh1,Event2,Peop27205
20043132,,,Single,1,Fast,,Time42,Veh1,Event2,Peop27206
20041386,,,Multiple,1,Medium,,Time191,Veh1,Event2,Peop27208
20045048,,,Single,1,Fast,,Time10,Veh1,Event2,Peop27209
20043267,Date2004035,,Single,1,Fast,,Time88,Veh1,Event2,Peop27210
20042090,,,Single,1,Medium,,Time349,Veh1,Event2,Peop27211
20041218,,,Multiple,1,Fast,,Time2,Veh1,Event2,Peop27212
20041343,,,Single,1,Medium,,Time326,Veh3,Event2,Peop27213
20042299,,,Single,1,Fast,,Time270,Veh5,Event2,Peop27214
20041325,,,Single,1,Medium,,Time53,Veh1,Event2,Peop27215
20041228,,,Multiple,1,Medium,,Time1477,Veh1,Event2,Peop27216
20043007,,,Multiple,1,Medium,,Time55,Veh5,Event2,Peop27217
20041210,,,Multiple,3,Fast,,Time21,Veh3,Event2,"Peop27218, Peop27219, Peop27220"
20042040,,,Single,1,Fast,,Time82,Veh1,Event2,Peop27221
20042128,,,Single,1,Medium,,Time185,Veh1,Event2,Peop27222
20043176,Date2004035,,Single,1,Fast,,Time9,Veh1,Event2,Peop27223
20045080,,,Multiple,1,Medium,,Time102,Veh1,Event2,Peop27224
20042282,,,Single,1,Fast,,Time474,Veh1,Event2,Peop27225
20041394,,,Multiple,1,Medium,,Time48,Veh1,Event2,Peop27227
20042241,,,Single,1,Medium,,Time48,Veh1,Event2,Peop27226
20041095,Date2004031,,Multiple,1,Medium,,Time781,Veh1,Event2,Peop27228
20043022,,,Single,1,Medium,,Time151,Veh1,Event2,Peop27229
20042053,Date2004031,,Multiple,1,Fast,,Time94,Veh3,Event2,Peop27230
20043141,,,Single,1,Medium,,Time181,Veh3,Event2,Peop27231
20041317,,,Single,1,Medium,,Time35,Veh1,Event2,Peop27232
20046046,,,Multiple,1,Fast,,Time502,Veh1,Event2,Peop27233
20041259,,,Single,1,Medium,,Time635,Veh8,Event2,Peop27234
20041420,,,Multiple,1,Medium,,Time374,Veh1,Event2,Peop27235
20041162,,,Multiple,1,Fast,,Time322,Veh1,Event2,Peop27236
20046037,,,Single,1,Fast,,Time112,Veh1,Event2,Peop27237
20041362,,,Multiple,1,Medium,,Time258,Veh1,Event2,Peop27238
20041226,,,Multiple,1,Medium,,Time866,Veh3,Event2,Peop27239
20046045,,,Single,1,Fast,,Time717,Veh1,Event2,Peop27240
20043045,,,Multiple,1,Medium,,Time26,Veh1,Event2,Peop27242
20045123,,,Single,1,Fast,,Time26,Veh1,Event2,Peop27241
20041123,,,Multiple,1,Medium,,Time160,Veh8,Event2,Peop27243
20041385,,,Multiple,1,Fast,,Time895,Veh1,Event2,Peop27244
20041241,,,Single,1,Medium,,Time346,Veh1,Event2,Peop27245
20046025,,,Single,1,Medium,,Time102,Veh1,Event2,Peop27247
20043186,,,Single,1,Medium,,Time102,Veh1,Event2,Peop27246
20045071,,,Single,1,Medium,,Time129,Veh1,Event2,Peop27249
20043200,,,Multiple,1,Medium,,Time129,Veh1,Event2,Peop27248
20047030,,,Single,1,,,Time13,Veh1,Event2,Peop27250
20041108,,,Multiple,1,Fast,,Time556,Veh3,Event2,Peop27251
20041149,Date2004036,,Single,1,Medium,,Time179,Veh1,Event2,Peop27252
20042072,,,Single,1,Low,,Time1068,Veh1,Event2,Peop27253
20042210,,,Single,1,Medium,,Time497,Veh1,Event2,Peop27254
20045110,,,Single,1,Medium,,Time15,Veh1,Event2,Peop27255
20041223,,,Single,1,Fast,,Time410,Veh1,Event2,Peop27256
20042312,,,Single,1,Medium,,Time202,Veh1,Event2,Peop27257
20045086,,,Multiple,1,Medium,,Time79,Veh5,Event2,Peop27258
20042130,,,Multiple,1,Medium,,Time18,Veh5,Event2,Peop27259
20044125,,,Multiple,1,Fast,,Time36,Veh1,Event2,Peop27260
20043182,,,Single,1,Medium,,Time42,Veh1,Event2,Peop27261
20041398,,,Multiple,1,Medium,,Time160,Veh1,Event2,Peop27262
20042246,,,Multiple,1,Medium,,Time163,Veh1,Event2,Peop27263
20041175,,,Single,1,Medium,,Time104,Veh1,Event2,Peop27264
20045162,,,Single,1,Fast,,Time356,Veh1,Event2,Peop27265
20041391,Date2004037,,Single,1,Medium,,Time1373,Veh1,Event2,Peop27266
20041334,,,Single,3,Medium,,Time492,Veh1,Event2,"Peop27267, Peop27268, Peop27269"
20041309,,,Single,1,Medium,,Time685,Veh1,Event2,Peop27270
20043083,,,Single,1,Medium,,Time15,Veh1,Event2,Peop27271
20041368,,,Single,1,Fast,,Time50,Veh5,Event2,Peop27273
20043067,,,Single,1,Medium,,Time50,Veh1,Event2,Peop27272
20043148,,,Single,2,Medium,,Time136,Veh1,Event2,"Peop27274, Peop27275"
20048006,,,Single,1,,,Time32,Veh1,Event2,Peop27276
20044094,,,Single,1,Fast,,Time1,Veh1,Event2,Peop27278
20043208,,,Single,1,Medium,,Time1,Veh1,Event2,Peop27277
20047011,,,Single,1,Medium,,Time151,Veh1,Event2,Peop27279
20043218,,,Single,1,Fast,,Time151,Veh1,Event2,Peop27280
20044054,,,Multiple,1,Fast,,Time169,Veh5,Event2,Peop27281
20042201,,,Multiple,2,Fast,,Time271,Veh1,Event2,"Peop27282, Peop27283"
20041010,,,Single,1,Fast,,Time154,Veh1,Event2,Peop27284
20042226,,,Multiple,1,Fast,,Time352,Veh8,Event2,Peop27285
20041232,,,Single,1,Fast,,Time439,Veh1,Event2,Peop27286
20043205,,,Multiple,1,Fast,,Time42,Veh1,Event2,Peop27287
20043172,,,Multiple,1,Fast,,Time64,Veh1,Event2,Peop27288
20043237,,,Multiple,1,Fast,,Time64,Veh1,Event2,Peop27289
20044088,,,Single,1,Fast,,Time100,Veh1,Event2,Peop27290
20043080,,,Single,1,Medium,,Time101,Veh1,Event2,Peop27291
20045153,,,Single,1,Fast,,Time101,Veh1,Event2,Peop27292
20042123,,,Multiple,1,Fast,,Time454,Veh5,Event2,Peop27293
20042136,,,Multiple,1,Medium,,Time839,Veh1,Event2,Peop27294
20041012,Date2004034,,Single,1,Fast,,Time901,Veh1,Event2,Peop27295
20041014,,,Single,1,Fast,,Time106,Veh1,Event2,Peop27297
20045100,,,Multiple,2,Fast,,Time106,Veh3,Event2,"Peop27296, Peop27298"
20044046,,,Multiple,1,Medium,,Time137,Veh1,Event2,Peop27299
20045072,,,Multiple,1,Fast,,Time737,Veh5,Event2,Peop27300
20042163,,,Single,1,Medium,,Time341,Veh1,Event2,Peop27301
20042204,,,Single,1,Medium,,Time613,Veh1,Event2,Peop27302
20045137,,,Multiple,1,Medium,,Time368,Veh1,Event2,Peop27303
20041302,,,Multiple,1,Medium,,Time999,Veh3,Event2,Peop27304
20041047,,,Single,1,Fast,,Time41,Veh1,Event2,Peop27305
20043008,,,Single,1,Medium,,Time42,Veh5,Event2,Peop27307
20043194,,,Multiple,1,Fast,,Time42,Veh5,Event2,Peop27306
20041080,,,Multiple,1,Medium,,Time26,Veh3,Event2,Peop27308
20041245,,,Multiple,1,Medium,,Time65,Veh1,Event2,Peop27309
20043137,,,Single,1,Medium,,Time101,Veh1,Event2,Peop27310
20045009,,,Single,1,Medium,,Time454,Veh1,Event2,Peop27311
20042107,,,Multiple,1,Fast,,Time904,Veh3,Event2,Peop27312
20043220,,,Multiple,1,Medium,,Time311,Veh1,Event2,Peop27313
20042048,,,Multiple,1,Fast,,Time177,Veh1,Event2,Peop27314
20042009,Date2004032,,Single,1,Medium,,Time165,Veh1,Event2,Peop27315
20042205,,,Multiple,1,Fast,,Time169,Veh8,Event2,Peop27316
20045159,,,Single,1,,,Time363,Veh1,Event2,Peop27317
20042155,,,Single,1,Fast,,Time181,Veh1,Event2,Peop27318
20043242,,,Single,1,Medium,,Time18,Veh1,Event2,Peop27319
20041336,,,Multiple,1,Fast,,Time250,Veh1,Event2,Peop27320
20042230,,,Multiple,1,Medium,,Time99,Veh3,Event2,Peop27321
20041297,,,Single,1,Medium,,Time111,Veh1,Event2,Peop27322
20043246,,,Multiple,1,Medium,,Time26,Veh8,Event2,Peop27323
20042046,,,Multiple,1,Fast,,Time64,Veh1,Event2,Peop27324
20042124,,,Multiple,1,Medium,,Time375,Veh1,Event2,Peop27325
20041117,,,Multiple,1,Medium,,Time84,Veh1,Event2,Peop27326
20042152,,,Multiple,1,Medium,,Time919,Veh1,Event2,Peop27327
20041064,,,Multiple,1,Fast,,Time583,Veh3,Event2,Peop27328
20042256,Date2004033,,Single,1,Fast,,Time51,Veh3,Event2,Peop27329
20044089,,,Single,1,Medium,,Time169,Veh1,Event2,Peop27330
20044050,,,Single,1,Medium,,Time270,Veh1,Event2,Peop27331
20041084,,,Multiple,1,Fast,,Time1337,Veh5,Event2,Peop27332
20045007,,,Multiple,1,Fast,,Time5,Veh3,Event2,Peop27333
20044066,,,Multiple,1,Fast,,Time5,Veh1,Event2,Peop27334
20041381,,,Single,1,Fast,,Time81,Veh1,Event2,Peop27335
20043239,,,Single,1,Medium,,Time42,Veh1,Event2,Peop27336
20043039,,,Multiple,2,Fast,,Time26,Veh1,Event2,"Peop27337, Peop27338"
20041285,,,Multiple,1,Medium,,Time688,Veh1,Event2,Peop27339
20046016,,,Single,1,Fast,,Time472,Veh1,Event2,Peop27340
20041158,,,Single,1,Medium,,Time190,Veh1,Event2,Peop27341
20043199,,,Multiple,1,Medium,,Time64,Veh1,Event2,Peop27342
20041235,,,Single,1,Medium,,Time149,Veh1,Event2,Peop27343
20041045,,,Multiple,1,Medium,,Time371,Veh1,Event2,Peop27344
20042277,,,Single,1,Medium,,Time280,Veh1,Event2,Peop27345
20041215,,,Single,1,Medium,,Time130,Veh1,Event2,Peop27346
20043151,,,Single,1,Fast,,Time311,Veh1,Event2,Peop27347
20045036,,,Single,1,Fast,,Time311,Veh1,Event2,Peop27348
20041110,Date2004025,,Single,1,Medium,,Time756,Veh1,Event2,Peop27349
20045015,,,Single,1,Fast,,Time1,Veh1,Event2,Peop27350
20042058,,,Single,1,Fast,,Time567,Veh3,Event2,Peop27351
20044071,,,Multiple,1,Medium,,Time920,Veh3,Event2,Peop27352
20041451,,,Multiple,1,Fast,,Time520,Veh1,Event2,Peop27355
20041313,,,Multiple,2,Fast,,Time520,Veh5,Event2,"Peop27353, Peop27354"
20045026,,,Single,1,Fast,,Time278,Veh3,Event2,Peop27356
20041039,,,Single,1,Medium,,Time140,Veh1,Event2,Peop27357
20044084,,,Multiple,2,Low,,Time5,Veh1,Event2,"Peop27358, Peop27359"
20041248,,,Single,1,Medium,,Time184,Veh1,Event2,Peop27360
20044118,,,Multiple,1,Fast,,Time126,Veh8,Event2,Peop27361
20042160,Date2004025,,Multiple,1,Fast,,Time934,Veh1,Event2,Peop27362
20045018,,,Single,1,Medium,,Time177,Veh1,Event2,Peop27363
20042063,,,Multiple,1,Medium,,Time1080,Veh1,Event2,Peop27364
20041415,Date2004021,,Multiple,1,Fast,,Time93,Veh1,Event2,Peop27365
20047007,,,Multiple,1,Medium,,Time855,Veh1,Event2,Peop27366
20042284,,,Multiple,1,Medium,,Time502,Veh3,Event2,Peop27367
20043241,,,Single,1,Fast,,Time18,Veh1,Event2,Peop27368
20042291,,,Multiple,1,Medium,,Time19,Veh5,Event2,Peop27369
20043086,,,Single,1,Medium,,Time23,Veh1,Event2,Peop27370
20041122,,,Single,1,Fast,,Time41,Veh1,Event2,Peop27371
20041141,,,Single,1,Medium,,Time593,Veh1,Event2,Peop27372
20041382,,,Single,1,Fast,,Time125,Veh1,Event2,Peop27373
20042064,,,Single,1,Fast,,Time10,Veh1,Event2,Peop27374
20041375,,,Single,1,Fast,,Time493,Veh3,Event2,Peop27375
20041447,,,Multiple,1,Fast,,Time1260,Veh3,Event2,Peop27376
20045019,Date2004026,,Single,1,Fast,,Time134,Veh1,Event2,Peop27377
20041057,,,Single,1,Medium,,Time431,Veh1,Event2,Peop27378
20042269,,,Single,1,Medium,,Time136,Veh1,Event2,Peop27379
20041283,,,Single,1,Fast,,Time518,Veh3,Event2,Peop27380
20041037,,,Multiple,2,Fast,,Time470,Veh3,Event2,"Peop27381, Peop27382"
